datetime,Cum_irr,RadSum,HumDef,WC_slab1,Iglob,Tair,PipeGrow,Tot_PAR,PARout,WC_slab2
2020-02-14 11:24:59.615999939,0.7,89.99999933,3.2,74.6,147.9999964,24.4,34.4,334.0,296.999993,76.6
2020-02-14 11:30:00.287999887,1.0,94.9999995,3.2,74.4,168.9999979,24.3,34.4,358.0,343.9999953,76.5
2020-02-14 11:35:00.096000172,1.0,99.99999983,3.2,74.6,186.9999994,24.3,34.4,372.0,372.999999,76.5
2020-02-14 11:39:59.903999827,1.0,106.0000002,3.2,76.3,184.0000008,24.2,34.4,359.0,345.0000021,78.1
2020-02-14 11:44:59.712000112,1.0,113.0000005,3.4,76.4,208.9999971,24.3,34.3,389.0,406.9999948,78.3
2020-02-14 11:50:00.384000060,1.2,117.9999993,3.5,76.3,180.0000039,24.2,34.4,364.0,355.000007,78.3
2020-02-14 11:55:00.191999714,1.2,123.9999996,3.5,79.2,158.0000015,24.3,34.4,341.0,310.000003,80.5
2020-02-14 12:00:00.000000000,1.2,129.0,3.5,79.4,185.0,24.2,34.4,371.0,370.0,80.7
2020-02-14 12:04:59.808000285,1.4,135.0000005,4.0,79.2,207.0000027,24.2,34.5,391.0,410.0000072,80.5
2020-02-14 12:09:59.615999939,1.4,141.9999991,3.8,79.4,246.9999946,24.1,34.4,445.0,517.9999855,80.5
2020-02-14 12:15:00.287999887,1.4,148.9999993,4.1,81.6,237.000001,24.4,34.6,420.0,468.000005,81.8
2020-02-14 12:20:00.096000172,1.4,154.9999998,4.7,81.7,187.0000017,24.3,34.4,377.0,381.0000029,81.6
2020-02-14 12:24:59.903999827,1.7,160.0000001,4.8,81.5,163.0,24.1,34.2,348.0,323.0000002,81.6
2020-02-14 12:29:59.712000112,1.7,164.0000007,4.4,83.0,162.000005,23.7,33.9,350.0,328.0000143,82.2
2020-02-14 12:35:00.384000060,1.7,170.9999991,4.4,82.8,211.9999933,24.3,33.6,421.0,469.999981,81.8
2020-02-14 12:40:00.191999714,1.7,176.9999996,3.8,82.6,177.0000023,24.2,33.3,359.0,346.0000083,81.8
2020-02-14 12:45:00.000000000,1.7,181.0,3.6,82.6,160.0,24.0,33.1,348.0,323.0,81.5
2020-02-14 12:49:59.808000285,1.7,185.0000002,3.8,82.5,112.999999,24.0,33.0,297.0,221.9999989,81.5
2020-02-14 12:54:59.615999939,1.7,187.9999996,3.7,82.3,98.00000201,23.8,32.9,289.0,205.0000023,81.4
2020-02-14 13:00:00.287999887,1.7,190.9999997,3.8,82.3,77.00000211,23.9,32.8,275.0,178.0000027,81.3
2020-02-14 13:05:00.096000172,1.9,192.9999999,3.7,82.1,86.99999966,23.9,32.6,285.0,198.9999993,81.1
2020-02-14 13:09:59.903999827,1.9,197.0000002,4.0,83.2,137.0000001,24.1,32.5,338.0,303.9999992,82.1
2020-02-14 13:14:59.712000112,1.9,202.0000004,4.0,83.1,139.0000002,24.2,32.7,326.0,280.0000012,81.9
2020-02-14 13:20:00.384000060,1.9,205.9999995,3.8,82.9,140.9999997,23.9,32.8,332.0,291.9999984,81.7
2020-02-14 13:25:00.191999714,1.9,210.9999997,4.0,83.0,161.9999986,24.3,33.0,355.0,337.9999969,81.6
2020-02-14 13:30:00.000000000,1.9,216.0,4.2,82.8,178.0,24.0,33.1,366.0,360.0,81.4
2020-02-14 13:34:59.808000285,1.9,221.0000003,4.0,82.7,153.9999993,23.9,33.2,341.0,309.9999987,81.4
2020-02-14 13:39:59.615999939,1.9,224.9999995,4.0,82.7,144.0000013,24.0,33.4,332.0,291.0000025,81.3
2020-02-14 13:45:00.287999887,1.9,229.9999995,4.1,82.5,153.999999,23.9,33.4,339.0,306.9999984,81.3
2020-02-14 13:50:00.096000172,1.9,234.9999998,3.8,82.4,153.0,23.7,33.5,327.0,281.0000009,81.1
2020-02-14 13:54:59.903999827,1.9,240.0000002,4.0,82.4,151.0000008,23.8,33.4,345.0,318.0000022,81.0
2020-02-14 13:59:59.712000112,2.2,245.0000005,4.1,82.2,174.999999,24.0,33.2,378.0,384.999995,81.0
2020-02-14 14:05:00.384000060,2.2,249.9999993,4.7,82.9,165.0000013,23.9,33.2,354.0,335.0000067,81.7
2020-02-14 14:10:00.191999714,2.2,254.9999997,4.4,83.0,165.0,23.8,33.0,358.0,344.9999993,82.0
2020-02-14 14:15:00.000000000,2.2,261.0,4.8,83.2,175.0,24.2,33.0,357.0,341.0,81.7
2020-02-14 14:19:59.808000285,2.2,267.0000005,4.3,82.9,176.0000034,24.2,32.8,370.0,367.0000141,81.7
2020-02-14 14:24:59.615999939,2.2,274.9999989,4.2,82.8,225.9999933,24.5,33.0,475.0,577.9999717,81.6
2020-02-14 14:30:00.287999887,2.2,283.9999991,4.2,82.9,260.9999965,24.3,33.0,513.0,654.9999923,81.5
2020-02-14 14:35:00.096000172,2.2,292.9999997,5.5,82.8,300.9999987,24.1,33.0,482.0,592.0000021,81.4
2020-02-14 14:39:59.903999827,2.2,303.0000004,6.0,82.5,346.9999998,24.2,32.9,522.0,672.9999997,81.4
2020-02-14 14:44:59.712000112,2.2,314.0000009,5.3,82.5,340.9999964,24.5,33.1,518.0,664.9999912,81.1
2020-02-14 14:50:00.384000060,2.2,322.9999988,6.2,82.3,305.0000048,24.6,33.2,475.0,578.0000117,81.1
2020-02-14 14:55:00.191999714,2.2,331.9999994,6.2,82.2,310.9999996,24.3,33.0,487.0,602.9999983,81.0
2020-02-14 15:00:00.000000000,2.2,341.0,6.5,82.1,283.0,24.1,33.1,457.0,542.0,80.9
2020-02-14 15:04:59.808000285,2.2,349.0000005,6.3,82.0,256.0000024,24.4,33.1,445.0,517.0000052,80.8
2020-02-14 15:09:59.615999939,2.2,356.9999989,4.9,81.3,291.9999952,24.2,33.0,483.0,594.9999895,80.7
2020-02-14 15:15:00.287999887,2.2,365.9999991,6.1,81.0,312.9999979,24.1,33.0,497.0,621.9999973,80.6
2020-02-14 15:20:00.096000172,2.2,374.9999997,6.4,80.7,275.0000013,24.4,33.0,456.0,540.0000027,80.4
2020-02-14 15:24:59.903999827,2.2,382.0000002,7.0,80.6,262.9999984,24.2,33.0,421.0,469.9999967,80.3
2020-02-14 15:29:59.712000112,2.2,389.0000007,6.9,80.5,214.000001,24.2,32.9,373.0,373.0000126,80.2
2020-02-14 15:35:00.384000060,2.2,395.9999991,6.4,80.3,223.9999987,24.1,32.7,435.0,497.9999832,80.0
2020-02-14 15:40:00.191999714,2.2,400.9999997,6.3,80.1,194.000002,24.3,32.4,360.0,348.0000101,79.9
2020-02-14 15:45:00.000000000,2.2,406.0,6.0,79.9,164.0,24.0,32.3,330.0,288.0,79.7
2020-02-14 15:49:59.808000285,2.2,409.0000002,5.4,79.8,120.9999985,24.0,31.9,308.0,243.9999965,79.6
2020-02-14 15:54:59.615999939,2.2,411.9999996,5.1,79.6,98.00000308,23.8,31.9,282.0,192.000007,79.5
2020-02-14 16:00:00.287999887,2.2,414.9999997,5.4,79.4,89.00000091,24.0,31.7,275.0,178.0000014,79.3
2020-02-14 16:05:00.096000172,2.2,416.9999999,5.1,79.2,70.00000064,23.8,31.7,256.0,140.0000013,79.1
2020-02-14 16:09:59.903999827,2.2,420.0000001,4.5,78.9,85.0000003,23.5,31.7,272.0,171.0000005,79.0
2020-02-14 16:14:59.712000112,2.2,423.0000002,4.8,78.9,93.99999738,23.7,31.9,278.0,184.9999956,78.9
2020-02-14 16:20:00.384000060,2.2,424.9999997,4.3,78.8,68.00000349,23.5,32.0,257.0,141.0000059,78.9
2020-02-14 16:25:00.191999714,2.2,426.9999999,5.0,78.7,40.00000188,23.2,32.0,229.0,86.00000369,78.7
2020-02-14 16:30:00.000000000,2.2,428.0,5.0,78.5,37.0,22.9,32.2,225.0,77.0,78.3
2020-02-14 16:34:59.808000285,2.2,429.0,4.8,78.4,28.9999996,23.0,32.1,217.0,62.9999992,78.2
2020-02-14 16:39:59.615999939,2.2,429.0,4.5,78.1,23.0000008,23.0,32.2,212.0,51.00000161,78.1
2020-02-14 16:45:00.287999887,2.2,429.9999999,4.4,78.1,16.0000007,23.1,32.2,204.0,36.00000151,78.0
2020-02-14 16:50:00.096000172,2.2,430.0,4.1,77.9,14.00000007,22.9,32.3,202.0,31.00000017,77.8
2020-02-14 16:54:59.903999827,2.2,431.0,3.9,77.7,17.99999993,22.4,32.4,205.0,38.9999998,77.7
2020-02-14 16:59:59.712000112,2.2,431.0000001,3.6,77.6,15.9999998,22.2,32.4,202.0,32.9999998,77.6
2020-02-14 17:05:00.384000060,2.2,431.9999999,3.6,77.4,14.00000027,22.2,32.6,202.0,31.00000027,77.6
2020-02-14 17:10:00.191999714,2.2,432.0,3.5,77.4,10.00000027,22.1,32.8,198.0,23.00000054,77.5
2020-02-14 17:15:00.000000000,2.2,433.0,3.5,77.0,12.0,22.0,33.0,198.0,23.0,77.4
2020-02-14 17:19:59.808000285,2.2,433.0,3.5,77.0,9.999999866,22.1,33.0,197.0,22.99999973,77.2
2020-02-14 17:24:59.615999939,2.2,433.0,3.5,76.8,8.000000268,22.3,33.0,196.0,19.00000054,77.2
2020-02-14 17:30:00.287999887,2.2,433.0,3.2,76.6,8.0,22.3,33.2,192.0,17.0000002,77.2
2020-02-14 17:35:00.096000172,2.2,434.0,3.6,76.6,6.000000067,22.7,33.1,188.0,14.0000001,77.1
2020-02-14 17:39:59.903999827,2.2,434.0,4.4,76.5,5.999999899,23.3,33.2,188.0,12.9999998,77.0
2020-02-14 17:44:59.712000112,2.2,434.0,3.6,76.4,2.999999698,23.0,0.0,187.0,6.999999899,76.8
2020-02-14 17:50:00.384000060,2.2,434.0,3.6,76.3,4.02e-07,22.8,0.0,187.0,6.000000134,76.8
2020-02-14 17:55:00.191999714,2.2,434.0,3.9,75.9,0.0,22.2,0.0,186.0,4.02e-07,76.7
2020-02-14 18:00:00.000000000,2.2,434.0,4.4,75.9,0.0,22.1,0.0,0.0,1.0,76.6
2020-02-14 18:04:59.808000285,2.2,434.0,4.0,75.8,0.0,21.7,0.0,0.0,0.0,76.6
2020-02-14 18:09:59.615999939,2.2,434.0,3.2,75.6,0.0,21.3,0.0,0.0,0.0,76.4
2020-02-14 18:15:00.287999887,2.2,434.0,2.7,75.6,0.0,20.9,0.0,0.0,0.0,76.3
2020-02-14 18:20:00.096000172,2.2,434.0,2.4,75.4,0.0,20.7,0.0,0.0,0.0,76.2
2020-02-14 18:24:59.903999827,2.2,434.0,2.1,75.4,0.0,20.5,0.0,0.0,0.0,76.2
2020-02-14 18:29:59.712000112,2.2,434.0,1.9,75.4,0.0,20.3,0.0,0.0,0.0,76.2
2020-02-14 18:35:00.384000060,2.2,434.0,1.7,75.2,0.0,20.0,0.0,0.0,0.0,76.1
2020-02-14 18:40:00.191999714,2.2,434.0,1.6,75.3,0.0,19.7,0.0,0.0,0.0,76.1
2020-02-14 18:45:00.000000000,2.2,434.0,1.6,75.2,0.0,19.5,0.0,0.0,0.0,76.0
2020-02-14 18:49:59.808000285,2.2,434.0,1.5,75.1,0.0,19.4,0.0,0.0,0.0,76.0
2020-02-14 18:54:59.615999939,2.2,434.0,1.5,75.1,0.0,19.2,0.0,0.0,0.0,75.8
2020-02-14 19:00:00.287999887,2.2,434.0,1.4,74.9,0.0,19.0,0.0,0.0,0.0,75.8
2020-02-14 19:05:00.096000172,2.2,434.0,1.4,74.8,0.0,18.8,0.0,0.0,0.999999966,75.8
2020-02-14 19:09:59.903999827,2.2,434.0,1.4,74.9,0.0,18.8,0.0,0.0,0.0,75.7
2020-02-14 19:14:59.712000112,2.2,434.0,1.3,74.8,0.0,18.8,0.0,0.0,0.0,75.8
2020-02-14 19:20:00.384000060,2.2,434.0,1.3,74.6,0.0,18.6,0.0,0.0,0.0,75.5
2020-02-14 19:25:00.191999714,2.2,434.0,1.2,74.6,0.0,18.5,0.0,0.0,0.0,75.5
2020-02-14 19:30:00.000000000,2.2,434.0,1.2,74.8,0.0,18.5,0.0,0.0,0.0,75.6
2020-02-14 19:34:59.808000285,2.2,434.0,1.1,74.6,0.0,18.3,0.0,0.0,6.71e-08,75.4
2020-02-14 19:39:59.615999939,2.2,434.0,1.1,74.5,0.0,18.3,0.0,0.0,0.999999866,75.4
2020-02-14 19:45:00.287999887,2.2,434.0,1.1,74.4,0.0,18.2,0.0,0.0,1.01e-07,75.3
2020-02-14 19:50:00.096000172,2.2,434.0,1.1,74.4,0.0,18.1,0.0,0.0,0.0,75.3
2020-02-14 19:54:59.903999827,2.2,434.0,1.0,74.4,0.0,18.1,0.0,0.0,0.0,75.3
2020-02-14 19:59:59.712000112,2.2,434.0,1.0,74.2,0.0,18.0,0.0,0.0,0.0,75.2
2020-02-14 20:05:00.384000060,2.2,434.0,1.0,74.2,0.0,17.8,0.0,0.0,0.0,75.2
2020-02-14 20:10:00.191999714,2.2,434.0,1.0,74.2,0.0,17.9,0.0,0.0,0.999999933,75.2
2020-02-14 20:15:00.000000000,2.2,434.0,0.9,74.2,0.0,17.7,0.0,0.0,1.0,75.1
2020-02-14 20:19:59.808000285,2.2,434.0,0.9,74.1,0.0,17.7,0.0,0.0,0.0,75.2
2020-02-14 20:24:59.615999939,2.2,434.0,0.9,74.1,0.0,17.7,0.0,0.0,0.0,75.0
2020-02-14 20:30:00.287999887,2.2,434.0,0.9,73.8,0.0,17.8,0.0,0.0,0.0,75.0
2020-02-14 20:35:00.096000172,2.2,434.0,0.9,73.8,0.0,17.5,0.0,0.0,0.0,75.0
2020-02-14 20:39:59.903999827,2.2,434.0,0.9,73.8,0.0,17.4,0.0,0.0,0.0,74.9
2020-02-14 20:44:59.712000112,2.2,434.0,0.9,73.8,0.0,17.5,0.0,0.0,0.0,75.0
2020-02-14 20:50:00.384000060,2.2,434.0,0.9,73.6,0.0,17.4,0.0,0.0,0.0,74.9
2020-02-14 20:55:00.191999714,2.2,434.0,0.9,73.5,0.0,17.4,0.0,0.0,0.999999933,74.8
2020-02-14 21:00:00.000000000,2.2,434.0,0.9,73.4,0.0,17.3,0.0,0.0,0.0,74.7
2020-02-14 21:04:59.808000285,2.2,434.0,0.9,73.4,0.0,17.4,0.0,0.0,0.0,74.7
2020-02-14 21:09:59.615999939,2.2,434.0,0.9,73.4,0.0,17.4,0.0,0.0,0.0,74.7
2020-02-14 21:15:00.287999887,2.2,434.0,0.9,73.2,0.0,17.3,0.0,0.0,0.0,74.7
2020-02-14 21:20:00.096000172,2.2,434.0,0.9,73.4,0.0,17.3,0.0,0.0,0.0,74.6
2020-02-14 21:24:59.903999827,2.2,434.0,0.9,73.2,0.0,17.3,0.0,0.0,0.0,74.7
2020-02-14 21:29:59.712000112,2.2,434.0,0.9,73.2,0.0,17.3,0.0,0.0,0.0,74.5
2020-02-14 21:35:00.384000060,2.2,434.0,0.9,72.9,0.0,17.3,0.0,0.0,0.0,74.5
2020-02-14 21:40:00.191999714,2.2,434.0,0.9,73.1,0.0,17.5,0.0,0.0,0.0,74.4
2020-02-14 21:45:00.000000000,2.2,434.0,1.0,73.1,0.0,17.7,0.0,0.0,0.0,74.2
2020-02-14 21:49:59.808000285,2.2,434.0,1.0,72.9,0.0,17.7,0.0,0.0,0.0,74.2
2020-02-14 21:54:59.615999939,2.2,434.0,1.0,72.8,0.0,17.7,0.0,0.0,0.0,74.2
2020-02-14 22:00:00.287999887,2.2,434.0,0.9,72.8,0.0,17.5,0.0,0.0,0.999999899,74.3
2020-02-14 22:05:00.096000172,2.2,434.0,0.9,72.8,0.0,17.6,0.0,0.0,1.0,74.3
2020-02-14 22:09:59.903999827,2.2,434.0,0.9,72.8,0.0,17.6,0.0,0.0,0.999999966,74.2
2020-02-14 22:14:59.712000112,2.2,434.0,1.0,72.5,0.0,17.7,0.0,0.0,0.0,74.2
2020-02-14 22:20:00.384000060,2.2,434.0,1.0,72.4,0.0,17.7,0.0,0.0,0.0,74.1
2020-02-14 22:25:00.191999714,2.2,434.0,1.0,72.4,0.0,17.7,0.0,0.0,0.999999933,74.1
2020-02-14 22:30:00.000000000,2.2,434.0,0.9,72.3,0.0,17.7,0.0,0.0,0.0,74.1
2020-02-14 22:34:59.808000285,2.2,434.0,0.9,72.4,0.0,17.7,0.0,0.0,0.0,74.0
2020-02-14 22:39:59.615999939,2.2,434.0,0.9,72.4,0.0,17.7,0.0,0.0,0.0,74.0
2020-02-14 22:45:00.287999887,2.2,434.0,1.0,72.4,0.0,17.9,0.0,0.0,0.0,74.0
2020-02-14 22:50:00.096000172,2.2,434.0,1.0,72.3,0.0,18.0,0.0,0.0,0.0,74.0
2020-02-14 22:54:59.903999827,2.2,434.0,1.0,72.2,0.0,18.0,0.0,0.0,3.35e-08,74.0
2020-02-14 22:59:59.712000112,2.2,434.0,1.0,72.2,0.0,17.9,0.0,0.0,0.999999899,73.9
2020-02-14 23:05:00.384000060,2.2,434.0,1.0,72.1,0.0,18.0,0.0,0.0,1.34e-07,73.8
2020-02-14 23:10:00.191999714,2.2,434.0,0.9,72.1,0.0,17.9,0.0,0.0,0.0,73.8
2020-02-14 23:15:00.000000000,2.2,434.0,0.9,72.0,0.0,18.0,0.0,0.0,0.0,73.8
2020-02-14 23:19:59.808000285,2.2,434.0,1.0,72.0,0.0,18.2,0.0,0.0,0.0,73.8
2020-02-14 23:24:59.615999939,2.2,434.0,1.0,72.0,0.0,18.1,0.0,0.0,0.0,73.7
2020-02-14 23:30:00.287999887,2.2,434.0,1.0,71.9,0.0,18.0,0.0,0.0,0.0,73.6
2020-02-14 23:35:00.096000172,2.2,434.0,1.0,71.8,0.0,18.1,0.0,0.0,0.0,73.6
2020-02-14 23:39:59.903999827,2.2,434.0,0.9,71.8,0.0,18.1,0.0,0.0,0.0,73.7
2020-02-14 23:44:59.712000112,2.2,434.0,1.0,71.7,0.0,18.1,0.0,0.0,0.0,73.4
2020-02-14 23:50:00.384000060,2.2,434.0,1.0,71.7,0.0,18.2,0.0,0.0,0.0,73.4
2020-02-14 23:55:00.191999714,2.2,434.0,1.0,71.7,0.0,18.2,0.0,0.0,0.0,73.3
2020-02-15 00:00:00.000000000,2.2,434.0,1.0,71.7,0.0,18.1,0.0,186.0,0.0,73.3
2020-02-15 00:04:59.808000285,2.4,0.0,1.0,71.6,0.0,18.3,0.0,186.0,0.0,73.4
2020-02-15 00:09:59.615999939,2.4,0.0,1.0,71.7,0.0,18.4,0.0,186.0,0.0,73.4
2020-02-15 00:15:00.287999887,2.4,0.0,1.3,73.4,0.0,19.1,0.0,186.0,0.0,75.0
2020-02-15 00:20:00.096000172,2.4,0.0,1.5,73.7,0.0,19.3,0.0,186.0,0.0,75.3
2020-02-15 00:24:59.903999827,2.4,0.0,1.7,73.6,0.0,19.6,0.0,186.0,0.0,75.3
2020-02-15 00:29:59.712000112,2.4,0.0,1.8,73.7,0.0,19.6,0.0,186.0,0.0,75.3
2020-02-15 00:35:00.384000060,0.0,0.0,1.8,73.7,0.0,19.8,0.0,186.0,0.0,75.3
2020-02-15 00:40:00.191999714,0.0,0.0,1.9,73.6,0.0,19.6,0.0,186.0,0.0,75.4
2020-02-15 00:45:00.000000000,0.0,0.0,1.8,73.7,0.0,19.7,0.0,186.0,0.0,75.2
2020-02-15 00:49:59.808000285,0.0,0.0,1.7,73.5,0.0,19.6,0.0,186.0,0.0,75.2
2020-02-15 00:54:59.615999939,0.0,0.0,1.7,73.5,0.0,19.8,0.0,186.0,0.0,75.2
2020-02-15 01:00:00.287999887,0.0,0.0,1.7,73.5,0.0,19.8,0.0,186.0,0.0,75.2
2020-02-15 01:05:00.096000172,0.0,0.0,1.7,73.4,0.0,20.0,0.0,186.0,0.999999966,75.2
2020-02-15 01:09:59.903999827,0.0,0.0,1.7,73.4,0.0,19.8,0.0,186.0,0.0,75.1
2020-02-15 01:14:59.712000112,0.0,0.0,1.8,73.4,0.0,20.1,0.0,186.0,0.0,75.0
2020-02-15 01:20:00.384000060,0.0,0.0,2.2,73.3,0.0,20.4,0.0,186.0,0.0,74.9
2020-02-15 01:25:00.191999714,0.0,0.0,2.1,73.1,0.0,20.4,0.0,186.0,0.999999933,74.9
2020-02-15 01:30:00.000000000,0.0,0.0,1.9,73.1,0.0,20.5,0.0,186.0,0.0,74.9
2020-02-15 01:34:59.808000285,0.0,0.0,1.8,73.1,0.0,20.8,0.0,186.0,0.0,74.8
2020-02-15 01:39:59.615999939,0.0,0.0,1.7,73.0,0.0,20.7,0.0,186.0,0.0,74.7
2020-02-15 01:45:00.287999887,0.0,0.0,1.6,72.9,0.0,20.8,0.0,186.0,0.0,74.8
2020-02-15 01:50:00.096000172,0.0,0.0,1.7,72.8,0.0,20.9,0.0,186.0,0.0,74.6
2020-02-15 01:54:59.903999827,0.0,0.0,1.7,72.8,0.0,20.9,0.0,186.0,0.0,74.6
2020-02-15 01:59:59.712000112,0.0,0.0,1.7,72.7,0.0,21.1,0.0,186.0,0.0,74.6
2020-02-15 02:05:00.384000060,0.0,0.0,1.6,72.6,0.0,21.0,0.0,186.0,0.0,74.6
2020-02-15 02:10:00.191999714,0.0,0.0,1.6,72.6,0.0,21.1,0.0,186.0,0.0,74.4
2020-02-15 02:15:00.000000000,0.0,0.0,1.6,72.6,0.0,21.0,0.0,186.0,0.0,74.4
2020-02-15 02:19:59.808000285,0.0,0.0,1.7,72.4,0.0,21.1,0.0,186.0,6.71e-08,74.3
2020-02-15 02:24:59.615999939,0.0,0.0,1.7,72.4,0.0,21.3,0.0,186.0,0.999999866,74.3
2020-02-15 02:30:00.287999887,0.0,0.0,1.7,72.3,0.0,21.1,0.0,186.0,1.01e-07,74.2
2020-02-15 02:35:00.096000172,0.0,0.0,1.6,72.3,0.0,21.3,0.0,186.0,0.0,74.2
2020-02-15 02:39:59.903999827,0.0,0.0,1.6,72.3,0.0,21.3,0.0,186.0,0.0,74.2
2020-02-15 02:44:59.712000112,0.0,0.0,1.6,72.1,0.0,21.3,0.0,186.0,1.01e-07,74.1
2020-02-15 02:50:00.384000060,0.0,0.0,1.6,72.1,0.0,21.2,0.0,186.0,0.999999866,74.2
2020-02-15 02:55:00.191999714,0.0,0.0,1.8,72.0,0.0,21.3,0.0,186.0,1.0,74.1
2020-02-15 03:00:00.000000000,0.0,0.0,1.8,72.0,0.0,21.3,0.0,186.0,0.0,74.0
2020-02-15 03:04:59.808000285,0.0,0.0,1.8,71.9,0.0,21.2,0.0,186.0,0.0,74.0
2020-02-15 03:09:59.615999939,0.0,0.0,1.9,72.0,0.0,21.4,0.0,186.0,0.0,73.8
2020-02-15 03:15:00.287999887,0.0,0.0,1.8,71.8,0.0,21.2,0.0,186.0,0.0,73.9
2020-02-15 03:20:00.096000172,0.0,0.0,1.9,71.9,0.0,21.5,0.0,186.0,0.0,73.8
2020-02-15 03:24:59.903999827,0.0,0.0,1.8,71.7,0.0,21.6,0.0,186.0,0.999999966,73.9
2020-02-15 03:29:59.712000112,0.0,0.0,1.9,71.6,0.0,21.8,0.0,186.0,0.0,73.7
2020-02-15 03:35:00.384000060,0.0,0.0,2.0,71.6,0.0,21.9,0.0,186.0,0.0,73.7
2020-02-15 03:40:00.191999714,0.0,0.0,2.0,71.6,0.0,21.7,0.0,186.0,0.0,73.6
2020-02-15 03:45:00.000000000,0.0,0.0,1.9,71.6,0.0,21.8,0.0,186.0,0.0,73.6
2020-02-15 03:49:59.808000285,0.0,0.0,2.0,71.6,0.0,21.9,0.0,186.0,6.71e-08,73.6
2020-02-15 03:54:59.615999939,0.0,0.0,1.9,71.4,0.0,21.8,0.0,186.0,0.999999866,73.5
2020-02-15 04:00:00.287999887,0.0,0.0,1.8,71.3,0.0,21.8,0.0,186.0,1.01e-07,73.5
2020-02-15 04:05:00.096000172,0.0,0.0,2.0,71.3,0.0,22.1,0.0,186.0,0.0,73.5
2020-02-15 04:09:59.903999827,0.0,0.0,2.0,71.3,0.0,22.0,0.0,186.0,0.0,73.3
2020-02-15 04:14:59.712000112,0.0,0.0,2.0,71.3,0.0,22.0,0.0,186.0,0.0,73.3
2020-02-15 04:20:00.384000060,0.0,0.0,2.0,71.3,0.0,22.3,0.0,186.0,0.0,73.3
2020-02-15 04:25:00.191999714,0.0,0.0,1.9,71.3,0.0,22.2,0.0,186.0,0.0,73.2
2020-02-15 04:30:00.000000000,0.0,0.0,1.9,71.1,0.0,22.1,0.0,186.0,0.0,73.2
2020-02-15 04:34:59.808000285,0.0,0.0,1.9,71.0,0.0,22.2,0.0,186.0,0.0,73.1
2020-02-15 04:39:59.615999939,0.0,0.0,1.9,70.9,0.0,22.2,0.0,186.0,0.0,73.0
2020-02-15 04:45:00.287999887,0.0,0.0,1.9,70.8,0.0,22.1,0.0,186.0,0.0,73.0
2020-02-15 04:50:00.096000172,0.0,0.0,2.0,70.8,0.0,22.1,0.0,186.0,0.0,72.9
2020-02-15 04:54:59.903999827,0.0,0.0,2.0,70.7,0.0,22.3,0.0,186.0,0.0,72.9
2020-02-15 04:59:59.712000112,0.0,0.0,2.0,70.5,0.0,22.1,0.0,186.0,0.0,72.9
2020-02-15 05:05:00.384000060,0.0,0.0,2.0,70.5,0.0,22.2,0.0,186.0,0.0,72.6
2020-02-15 05:10:00.191999714,0.0,0.0,1.9,70.4,0.0,22.2,0.0,186.0,0.0,72.6
2020-02-15 05:15:00.000000000,0.0,0.0,1.9,70.3,0.0,22.1,0.0,186.0,0.0,72.6
2020-02-15 05:19:59.808000285,0.0,0.0,1.8,70.2,0.0,22.1,0.0,186.0,0.0,72.6
2020-02-15 05:24:59.615999939,0.0,0.0,1.8,70.2,0.0,22.0,0.0,186.0,0.0,72.6
2020-02-15 05:30:00.287999887,0.0,0.0,1.8,70.2,0.0,21.9,0.0,186.0,0.0,72.4
2020-02-15 05:35:00.096000172,0.0,0.0,1.8,70.1,0.0,22.0,0.0,186.0,0.0,72.3
2020-02-15 05:39:59.903999827,0.0,0.0,1.7,70.0,0.0,22.0,0.0,186.0,0.0,72.3
2020-02-15 05:44:59.712000112,0.0,0.0,1.7,70.0,0.0,22.0,0.0,186.0,1.01e-07,72.2
2020-02-15 05:50:00.384000060,0.0,0.0,1.7,69.9,0.0,21.8,0.0,186.0,0.999999866,72.1
2020-02-15 05:55:00.191999714,0.0,0.0,1.7,70.0,0.0,22.0,0.0,186.0,6.71e-08,72.1
2020-02-15 06:00:00.000000000,0.0,0.0,1.7,69.8,0.0,21.9,0.0,186.0,0.0,72.0
2020-02-15 06:04:59.808000285,0.0,0.0,1.7,69.8,0.0,21.7,0.0,186.0,0.0,72.0
2020-02-15 06:09:59.615999939,0.0,0.0,1.7,69.6,0.0,21.8,0.0,186.0,0.0,71.9
2020-02-15 06:15:00.287999887,0.0,0.0,1.7,69.6,0.0,21.7,0.0,186.0,0.0,71.8
2020-02-15 06:20:00.096000172,0.0,0.0,1.7,69.5,0.0,21.6,0.0,186.0,0.0,71.7
2020-02-15 06:24:59.903999827,0.0,0.0,1.7,69.3,0.0,21.5,0.0,186.0,0.0,71.5
2020-02-15 06:29:59.712000112,0.0,0.0,1.7,69.3,0.0,21.5,0.0,186.0,0.0,71.4
2020-02-15 06:35:00.384000060,0.0,0.0,1.7,69.2,0.0,21.4,0.0,186.0,0.0,71.4
2020-02-15 06:40:00.191999714,0.0,0.0,1.7,69.1,0.0,21.4,0.0,186.0,0.0,71.3
2020-02-15 06:45:00.000000000,0.0,0.0,1.7,69.0,0.0,21.7,0.0,186.0,0.0,71.2
2020-02-15 06:49:59.808000285,0.0,0.0,1.7,69.0,0.0,21.5,0.0,186.0,0.0,71.2
2020-02-15 06:54:59.615999939,0.0,0.0,1.8,68.9,0.0,21.6,0.0,186.0,0.0,71.1
2020-02-15 07:00:00.287999887,0.0,0.0,1.7,68.9,0.0,21.4,24.4,186.0,0.0,71.1
